source_id,target_id,friends_count
54244742,256006568,1002
54244742,481637551,155
54244742,1325887424,24
54244742,250415855,1264
54244742,31341006,2074
54244742,29804449,759
54244742,136155118,78
54244742,37695646,11588
54244742,24123921,815
54244742,1310428525,178
54244742,270195054,1247
54244742,30458471,1944
54244742,55529818,106
54244742,117129085,786
54244742,141486771,432
54244742,520094590,29
54244742,13109572,113
54244742,413579187,1329
54244742,1418562060,558
54244742,195344687,100
54244742,130921261,442
54244742,1382084335,66
54244742,791766234,105
54244742,1416834691,1506
54244742,461941354,3052
54244742,95133111,52738
54244742,184664175,7183
54244742,266380051,1832
54244742,1441379642,128
54244742,30911956,251
54244742,800858084,1211
54244742,1465446978,29
54244742,813629322,2107
54244742,245097731,33488
54244742,19045227,171
54244742,126423512,229
54244742,155849413,201
54244742,197613265,354
54244742,1490604781,322
54244742,1486580401,377
54244742,153107519,20
54244742,215757253,204
54244742,1451585670,49
54244742,1417748178,288
54244742,1465736989,250
54244742,1483470194,301
54244742,1468333694,164
54244742,35589868,394
54244742,1223843564,149
54244742,40735219,79
54244742,1392586128,830
54244742,1310184206,17
54244742,166239022,218
54244742,975891121,20
54244742,62474094,4417
54244742,594748553,892
54244742,79522621,6901
54244742,44946512,581
54244742,1009886480,3773
54244742,251403305,529
54244742,74894239,429
54244742,20922700,2960
54244742,1409489262,23
54244742,98623644,355
54244742,798980436,16
54244742,30484490,537
54244742,467094851,252
54244742,255804734,1000
54244742,1007891227,399
54244742,479980662,8857
54244742,599765403,2654
54244742,1465727460,210
54244742,25321811,304
54244742,1447042374,0
54244742,218590349,243
54244742,1406418132,65
54244742,241047402,337
54244742,1417430280,1660
54244742,1425371900,127
54244742,1089341,698
54244742,324269118,244
54244742,297472652,10
54244742,69283373,44
54244742,45685351,629
54244742,307720887,1066
54244742,1449465169,103
54244742,1414179366,131
54244742,283378372,437
54244742,25809880,1994
54244742,240261936,226
54244742,18820248,3729
54244742,417786716,6394
54244742,1454407267,811
54244742,1453532940,14
54244742,1149479654,1636
54244742,53908796,2156
54244742,21362631,27176
54244742,592522402,55
54244742,533887078,110
54244742,477848849,5244
54244742,1383769526,1053
54244742,342977817,0
54244742,1017399949,26
54244742,210673757,974
54244742,57155311,686
54244742,18592890,1070
54244742,950282695,103
54244742,16808919,508
54244742,1413175464,0
54244742,95988247,670
54244742,28135095,699
54244742,846464593,1932
54244742,376733642,551
54244742,1443967928,205
54244742,62308704,12421
54244742,1087379641,6151
54244742,223779619,68
54244742,390085171,6001
54244742,30523081,2569
54244742,31292118,643
54244742,213944306,446
54244742,1281394290,16
54244742,770842166,129
54244742,201703483,28
54244742,365983849,1057
54244742,569438424,871
54244742,130238865,2327
54244742,82899872,113
54244742,1432111188,375
54244742,566376127,2964
54244742,503099098,24
54244742,1330235203,2667
54244742,912148670,109
54244742,23155215,4190
54244742,377583887,8
54244742,1388569052,4
54244742,107288009,6337
54244742,739175918,410
54244742,493431333,2352
54244742,1262422664,581
54244742,112415657,800
54244742,93657581,1056
54244742,94212833,6211
54244742,1417598712,48
54244742,960593275,23
54244742,1381173013,122
54244742,227311386,160
54244742,27708148,1092
54244742,1355906203,1
54244742,309800574,0
54244742,18253842,47
54244742,267997193,8049
54244742,44151923,1229
54244742,94866934,527
54244742,28614404,407
54244742,160891996,421
54244742,1422970303,1277
54244742,1036862936,192
54244742,42220849,378
54244742,1323563040,277
54244742,1293177810,44
54244742,1419915326,300
54244742,29586083,672
54244742,40336265,109
54244742,1286014664,134
54244742,588493783,2427
54244742,23905846,140
54244742,225605376,315
54244742,321808458,112
54244742,285590028,4503
54244742,498514973,62
54244742,456833224,9
54244742,870735373,214
54244742,50702968,180
54244742,1409908620,2
54244742,1408214108,118
54244742,1367957756,1808
54244742,448863295,82
54244742,1368723848,186
54244742,610450891,5012
54244742,26477331,805
54244742,298058663,208
54244742,173970822,10528
54244742,1209385579,505
54244742,899943984,130
54244742,380865009,1294
54244742,1116887208,0
54244742,1091795328,221
54244742,72720407,33849
54244742,554623831,248
54244742,550548561,4509
54244742,30317540,887
54244742,113161690,23366
54244742,168609193,34
54244742,290396883,837
54244742,1391344946,17
54244742,25430209,121
54244742,28957399,180
54244742,25800008,3595
54244742,186381517,0
54244742,1308138672,1059
54244742,174840664,198
54244742,233174986,124
54244742,27783645,400
54244742,138055948,217
54244742,90052561,733
54244742,23481443,154
54244742,607638436,23
54244742,1249365330,2671
54244742,22446540,2979
54244742,1127225256,602
54244742,26265459,616
54244742,166068104,95
54244742,328454164,53
54244742,243780198,12124
54244742,1004122892,0
54244742,16331357,543
54244742,439452582,10942
54244742,539493417,443
54244742,21098901,5184
54244742,249025678,1
54244742,21941452,2386
54244742,314886186,602
54244742,1222559281,741
54244742,548711252,62
54244742,636468277,806
54244742,205481106,272
54244742,378018987,2262
54244742,110395111,254
54244742,271034620,612
54244742,67920908,763
54244742,76695766,13487
54244742,120877697,683
54244742,161369939,757
54244742,460936502,1342
54244742,279000917,1647
54244742,571261468,3366
54244742,130746412,219
54244742,23216714,540
54244742,30931341,549
54244742,393727145,479
54244742,1262012635,77
54244742,1358560370,0
54244742,372412388,265
54244742,281694464,187
54244742,40576928,243
54244742,100113418,24861
54244742,440160351,818
54244742,575589235,350
54244742,18291042,2007
54244742,258494076,767
54244742,144103316,3
54244742,1345318968,61
54244742,22146200,2945
54244742,224356001,12056
54244742,917155279,45
54244742,229906736,2322
54244742,38457782,263
54244742,1241633000,29
54244742,89517450,205
54244742,364906214,153
54244742,1292512999,37
54244742,176888349,181
54244742,18088393,50229
54244742,412440736,484
54244742,34128235,11371
54244742,435511173,1376
54244742,601258649,339
54244742,223257327,75159
54244742,1269569827,2044
54244742,9237112,505
54244742,1289964762,482
54244742,365463544,13
54244742,702242160,2597
54244742,529805433,51
54244742,66590144,4322
54244742,378005155,103
54244742,1112934882,3963
54244742,123596623,63
54244742,325740302,335
54244742,180480171,15863
54244742,369264979,24
54244742,336268275,284
54244742,120886247,12
54244742,41615051,282
54244742,26546680,13746
54244742,258865162,0
54244742,372851625,356
54244742,227516225,75
54244742,231598753,69
54244742,17707249,247
54244742,84199959,786
54244742,228872426,76
54244742,40268516,520
54244742,24717721,7592
54244742,362649107,73
54244742,76512122,99
54244742,64345890,6
54244742,18847389,810
54244742,285096627,3065
54244742,26146631,1661
54244742,70396635,122
54244742,249869022,61
54244742,102037757,266
54244742,83495324,74
54244742,28790867,233
54244742,64810067,339
54244742,301519040,113
54244742,45581320,0
54244742,111653597,130
54244742,69772186,80
54244742,43444046,87
54244742,143592420,690
54244742,150849987,233
54244742,315573452,51
54244742,193526931,353
54244742,310634326,86
54244742,274729750,48
54244742,243750473,222
54244742,178967558,1110
54244742,26180976,218
54244742,123339207,23
54244742,16588111,177
54244742,60133368,78
54244742,20584172,4040
54244742,131405120,15
54244742,184104801,68
54244742,245867508,72
54244742,177777474,138
54244742,292555868,1565
54244742,238569679,117
54244742,162552218,0
54244742,306576082,153
54244742,13747792,749
54244742,283264658,277
54244742,275364885,2
54244742,56408413,276
54244742,260304408,209
54244742,107303178,136
54244742,61030103,168
54244742,289357772,18
54244742,84709933,13
54244742,48993238,1600
54244742,301135481,65
54244742,108719026,365
54244742,133906541,309
54244742,36601156,19
54244742,32406640,104
54244742,169377061,28
54244742,255504009,197
54244742,222819367,162
54244742,46789542,43
54244742,45690010,64
54244742,31053874,25
54244742,36502417,659
54244742,25008394,112
54244742,256258663,565
54244742,249296593,105
54244742,18986790,0
54244742,235218606,107
54244742,19796112,279
54244742,56539448,162
54244742,70537121,102
54244742,14972558,2
54244742,53436292,147
54244742,148359021,55
54244742,14868453,5137
54244742,241173848,29
54244742,234947073,1284
54244742,43485354,118
54244742,74712538,16
54244742,88171053,134
54244742,121796749,1533
54244742,171130076,1583
54244742,161030148,85
54244742,144991482,214
54244742,27957197,0
54244742,128067076,80
54244742,33502079,119
54244742,228858071,24
54244742,76999595,141
54244742,237369002,128
54244742,250260951,4
54244742,252824475,8
54244742,256320296,22
54244742,179777422,334
54244742,248373613,1316
54244742,15676118,4862
54244742,263222717,0
54244742,250254882,69
54244742,233673281,224
54244742,234028133,195
54244742,65447382,150
54244742,15785702,38
54244742,247907442,57
54244742,179290256,204
54244742,245921125,0
54244742,260038291,69
54244742,164301860,0
54244742,218612232,104
54244742,237857506,0
54244742,60990127,25
54244742,133929685,21
54244742,122163785,207
54244742,74052913,22
54244742,161461674,182
54244742,145319099,281
54244742,68855626,629
54244742,20962368,188
54244742,221038162,99
54244742,50633721,125
54244742,28790071,6735
54244742,63115508,375
54244742,185326289,502
54244742,81918876,238
54244742,43133651,99
54244742,211219005,215
54244742,41931380,624
54244742,16865878,3000
54244742,70752991,265
54244742,52048386,1567
54244742,30523373,297
54244742,130353025,169
54244742,131517140,973
54244742,23654729,24
54244742,40574092,161
54244742,71443527,45
54244742,35052805,0
54244742,47248686,338
54244742,116372568,371
54244742,26294335,68
54244742,188573353,103
54244742,135313923,613
54244742,15249841,150
54244742,70719942,399
54244742,59804295,114
54244742,43096601,197
54244742,93912568,232
54244742,56787223,0
54244742,66716824,178
54244742,15742703,5786
54244742,140253965,1061
54244742,40656033,342
54244742,65525510,0
54244742,42748829,17
54244742,43608993,6
54244742,23514666,1242
54244742,14584765,870
54244742,105155795,583
54244742,119064111,84
54244742,112216225,142
54244742,87872213,199
54244742,38507367,3212
54244742,54049277,694
54244742,17240425,250
54244742,145375893,14
54244742,64323770,1613
54244742,77009962,113
54244742,194666241,5
54244742,125781413,901
54244742,59220456,43
54244742,126528371,359
54244742,130869672,421
54244742,49964411,8
54244742,64804873,319
54244742,48647516,0
54244742,96556706,558
54244742,20534316,7070
54244742,20450814,91397
54244742,118514202,24
54244742,17945440,301
54244742,141264560,13
54244742,160078285,84
54244742,140269778,1033
54244742,56154932,343
54244742,112344318,218
54244742,138848776,5376
54244742,46228792,286
54244742,60772933,4
54244742,81290809,108
54244742,87515388,605
54244742,19920944,814
54244742,39091293,656
54244742,57985048,0
54244742,20672416,464
54244742,40692676,466
54244742,110279913,1003
54244742,40909261,416
54244742,59327750,658
54244742,142136421,125
54244742,123891446,446
54244742,128204247,213
54244742,120188904,242
54244742,124882726,27
54244742,48528914,0
54244742,98923922,984
54244742,52471614,0
54244742,39518950,281
54244742,54458313,0
54244742,64598855,401
54244742,71529506,497
54244742,14614833,185
54244742,25140900,33
54244742,125803563,625
54244742,121269657,160
54244742,69763445,102
54244742,79080618,2298
54244742,51426446,363
54244742,91390926,220
54244742,58926805,250
54244742,66093408,258
54244742,58417039,678
54244742,52455863,1092
54244742,82000022,414
54244742,55935949,505
54244742,62114262,606
54244742,20432727,364
54244742,14213711,363
54244742,18297088,276
54244742,13531162,158
54244742,9255842,81
54244742,41384170,2112
54244742,89843526,64
54244742,50851994,74
54244742,61093086,178
54244742,52374832,185
54244742,14496647,2922
54244742,35204790,284
54244742,65740551,333
54244742,67004382,1149
54244742,39687985,44
54244742,20067354,848
55398486,781207981010681856,43
55398486,402750356,170
55398486,758429451629846528,816
55398486,701843666298650624,2687
55398486,771526691386560512,2207
55398486,786333844328767489,36
55398486,760015755761086464,1450
55398486,800188694552420353,134
55398486,795406620775870464,110
55398486,770854890029670400,0
55398486,4820203959,513
55398486,39252219,106
55398486,613933624,45
55398486,35856249,199
55398486,61626555,470
55398486,179128390,121
55398486,1041793984463601664,1734
55398486,888966609955586048,1617
55398486,2936642755,1196
55398486,3005742556,371
55398486,825670395714007041,65
55398486,757695924349104129,813
55398486,3087199882,916
55398486,222841164,1
55398486,540892015,76
55398486,1579777514,553
55398486,88944305,380
55398486,759534601131917313,459
55398486,810993072964255745,153
55398486,1093982246858645504,0
55398486,2986461022,287
55398486,1927999225,19
55398486,1861592112,15
55398486,747872014208229376,73083
55398486,749465651392241664,74041
55398486,420535612,103980
55398486,15911679,739
55398486,827301576142372864,66
55398486,1035219674814930945,13
55398486,167594811,272
55398486,1417014157,526
55398486,172923027,33424
55398486,523820465,241
55398486,59339558,748
55398486,767193739697741824,147
55398486,274230991,218
55398486,3307387420,92
55398486,1245645524,333
55398486,1031902574,211
55398486,1030707390,295
55398486,2838024165,225
55398486,16435197,1617
55398486,230258494,418
55398486,1065181418488135680,1
55398486,2546172500,3518
55398486,281551749,358
55398486,50883209,57
55398486,3635140215,60
55398486,272102958,165
55398486,3100597573,127
55398486,107452001,1362
55398486,3404336836,240
55398486,21302878,164
55398486,451200058,990
55398486,383879463,719
55398486,15753498,175
55398486,796451528911572992,31
55398486,119084793,155
55398486,404213343,161
55398486,393367895,258
55398486,4590204617,1
55398486,2457173615,79
55398486,1493678336,199
55398486,226725753,2701
55398486,3174216442,44
55398486,778438959869206529,4
55398486,15234657,338
55398486,29758446,1473
55398486,5162861,227
55398486,10671602,754
55398486,14922225,625
55398486,56896766,75
55398486,36803580,9
55398486,2816179885,184
55398486,1513002752,161
55398486,788473250313560064,25
55398486,790651031457759232,94
55398486,791026395472334848,62
55398486,787115548089978880,50
55398486,778800270683754497,70
55398486,160664621,23568
55398486,187473881,110
55398486,888980580,8
55398486,775311749620916224,171
55398486,4700732724,478
55398486,560692785,454
55398486,3106821773,371
55398486,3321784871,126
55398486,2993525146,410
55398486,254903814,126
55398486,765634409752068096,147
55398486,784110785404473345,47
55398486,541119989,185
55398486,18006416,6929
55398486,56601242,97
55398486,15953740,1079
55398486,780081279391895552,166
55398486,706893901060300800,954
55398486,924673770,891
55398486,2731595757,1547
55398486,274769965,58
55398486,748310636455731200,81
55398486,773527572617555969,257
55398486,479561834,5295
55398486,57810031,22
55398486,261308632,525
55398486,148563464,408
55398486,781874578020786176,77
55398486,528020585,473
55398486,756159122127466498,8
55398486,759846349789548544,113
55398486,378879881,677
55398486,779453738142560256,41
55398486,2348925703,26
55398486,816539664,240
55398486,1384538533,0
55398486,771653592025399297,220
55398486,203585237,9
55398486,94838781,42
55398486,2828759568,38
55398486,727683685470879744,96
55398486,42501220,212
55398486,3817584226,115
55398486,4698791383,270
55398486,720782078980317184,230
55398486,3331833159,366
55398486,3857137101,197
55398486,3070408667,343
55398486,2477165485,83
55398486,172415579,65
55398486,3306845823,1821
55398486,725109163647442945,4281
55398486,438579210,458
55398486,727119118231568384,225
55398486,596893898,2110
55398486,3942576555,65
55398486,3404890545,54
55398486,970154557,128
55398486,41562632,709
55398486,38679388,115
55398486,3016041019,183
55398486,4889897710,245
55398486,3092760501,157
55398486,87044435,92
55398486,3343949158,565
55398486,369598409,1071
55398486,2600660088,132
55398486,170426480,162
55398486,2779094552,1263
55398486,362621275,190
55398486,935605579,488
55398486,28204886,586
55398486,230186518,1173
55398486,66492060,749
55398486,754317768,34
55398486,807129678,631
55398486,708166485697409024,7
55398486,81751472,794
55398486,1941960152,393
55398486,33387995,66
55398486,49318144,665
55398486,772844,516
55398486,2350971869,126
55398486,105117082,94
55398486,429292167,1
55398486,963428359,224
55398486,436360265,89
55398486,1235840557,177
55398486,88754097,808
55398486,345255539,106
55398486,60925018,40
55398486,3057853043,3
55398486,2287443138,213
55398486,428875979,344
55398486,493351818,283
55398486,96319749,131
55398486,2453266278,842
55398486,50415313,186
55398486,961631684,82
55398486,2779037287,88
55398486,38731608,35
55398486,428465425,1
55398486,384046760,27
55398486,166552839,222
55398486,46104914,57
55398486,82843602,338
55398486,51235425,0
55398486,55090683,1
55398486,12652472,1715
55398486,53185835,446
55825155,40048663,70
55825155,202682650,1199
55825155,480214517,144
55825155,393269987,3958
55825155,9933782,259
55825155,95334202,865
55825155,15645595,1820
55825155,360083387,2871
55825155,67035441,604
55825155,16853498,3203
55825155,547405284,4657
55825155,250809697,15853
55825155,1508059506,17
55825155,282210328,17540
55825155,22396928,72
55825155,1593775202,2552
55825155,151694228,3791
55825155,42707051,0
55825155,460505947,0
55825155,1348441880,0
55825155,1607562186,34
55825155,1609146282,100
55825155,343539851,1894
55825155,1304649890,3290
55825155,1061516743,16
55825155,35941221,965
55825155,433301877,769
55825155,1596975216,77
55825155,349288872,639
55825155,119624019,12
55825155,718917900,3968
55825155,1587413618,82
55825155,23944178,1910
55825155,1597730966,914
55825155,1243364834,150
55825155,34075932,4271
55825155,355369692,1156
55825155,42154568,33992
55825155,181397382,5
55825155,72720595,24914
55825155,875070728,2082
55825155,93293603,337
55825155,1585263445,1205
55825155,1544864732,501
55825155,73987741,817
55825155,70723031,479
55825155,706041841,170
55825155,1002402966,295
55825155,611058132,68
55825155,1526801804,0
55825155,1251079830,2159
55825155,52498333,30364
55825155,388617308,834
55825155,117063409,219
55825155,127715502,234
55825155,1527129746,229
55825155,1101960896,1332
55825155,702018925,38
55825155,33378092,416
55825155,182103159,4852
55825155,331066679,797
55825155,873063606,3265
55825155,333160623,7159
55825155,513887600,209
55825155,71745997,4779
55825155,1483890558,274
55825155,127664057,333
55825155,87608727,3326
55825155,323735500,2062
55825155,152959457,1153
55825155,612178192,279
55825155,16742005,4440
55825155,1321620248,202
55825155,172474619,643
55825155,285112208,275
55825155,127591460,3547
55825155,31653367,254
55825155,191100421,14803
55825155,1047819811,941
55825155,714752120,1634
55825155,19806913,0
55825155,257936450,209
55825155,249563584,519
55825155,1514522160,2
55825155,176332378,268
55825155,420095625,2933
55825155,574367930,300
55825155,731106768,526
55825155,31033695,125600
55825155,40671464,1114
55825155,23768650,2001
55825155,178261210,504
55825155,161063498,342
55825155,1007259798,1475
55825155,172752425,216
55825155,3975,2140
55825155,26828582,0
55825155,144548374,502
55825155,1509770216,8375
55825155,1411754478,8
55825155,443877591,1389
55825155,1405529468,567
55825155,337152442,0
55825155,63691675,1812
55825155,263905869,417
55825155,28088188,358
55825155,144097228,196
55825155,218551218,4821
55825155,28033417,1002
55825155,461264459,533
55825155,1495389781,94
55825155,79014531,0
55825155,894317588,168
55825155,253490293,936
55825155,1537609524,125
55825155,716970553,212
55825155,1432200913,315
55825155,33823694,759
55825155,397231347,2731
55825155,1536613507,24
55825155,21775050,3898
55825155,1530824600,0
55825155,591061980,264
55825155,143148042,94
55825155,256933582,1675
55825155,184636507,1726
55825155,443076989,3
55825155,1193282318,2359
55825155,608061331,815
55825155,403874217,72
55825155,99220385,987
55825155,26981629,925
55825155,8239232,587
55825155,1377829350,584
55825155,24345082,64
55825155,1491102121,270
55825155,221227597,84
55825155,796432081,2420
55825155,294714044,709
55825155,1514435269,912
55825155,167163608,614
55825155,354033619,511
55825155,1392247555,253
55825155,424034471,351
55825155,913994227,599
55825155,575211943,123
55825155,250433701,876
55825155,195082195,88
55825155,444709263,20
55825155,1490985685,402
55825155,764258706,409
55825155,20173194,238
55825155,1219945218,221
55825155,545100032,21
55825155,116348499,188
55825155,54649477,738
55825155,30030605,1658
55825155,260207507,76
55825155,1001819900,37
55825155,270038275,859
55825155,217136751,287
55825155,378602561,30
55825155,1215897504,798
55825155,304794584,737
55825155,129605145,1403
55825155,83210625,38
55825155,1367493379,13142
55825155,1435835976,30
55825155,193177096,454
55825155,22273548,57
55825155,421137921,233
55825155,331319240,2147
55825155,359953144,535
55825155,369190233,251
55825155,1479384450,3556
55825155,309093183,184
55825155,135015650,298
55825155,49907102,269
55825155,708036457,171
55825155,462752327,604
55825155,1465920176,837
55825155,46979457,258
55825155,305845420,594
55825155,634625208,7130
55825155,1375826185,17
55825155,342195828,3368
55825155,95763928,2771
55825155,1428866702,1
55825155,329250898,5007
55825155,1444709569,541
55825155,39523358,637
55825155,386106936,79610
55825155,1462427082,46
55825155,198378429,1314
55825155,1180180494,3176
55825155,1438371234,3080
55825155,146169521,273
55825155,1451289786,102
55825155,28219235,181
55825155,1454689160,78
55825155,23674719,722
55825155,505677412,969
55825155,1136191,2435
55825155,1027636130,6308
55825155,69408495,292
55825155,36518501,461
55825155,25787685,219
55825155,270860802,2522
55825155,1414586791,0
55825155,196548607,0
55825155,975313392,36
55825155,108710260,0
55825155,890797662,256
55825155,948591283,0
55825155,1445107062,163
55825155,964130018,20245
55825155,1432700396,186
55825155,963840168,316
55825155,377672402,147
55825155,974157499,70
55825155,264470094,287
55825155,1401270734,1
55825155,1439026080,16
55825155,41273302,139
55825155,1096643965,353
55825155,823319828,75
55825155,1414674860,0
55825155,1437272600,28
55825155,1431995041,112
55825155,588880354,324
55825155,411097178,586
55825155,1303147531,6
55825155,20925784,1013
55825155,973397605,0
55825155,136148891,272
55825155,1397896400,46
55825155,313631503,190
55825155,1039703816,28
55825155,1223250546,9
55825155,463923025,10504
55825155,23583129,0
55825155,1373608591,74
55825155,21231573,652
55825155,1415897881,17
55825155,1273693285,0
55825155,31014455,590
55825155,1317497665,0
55825155,41714698,471
55825155,79600913,161
55825155,81729409,1145
55825155,473216789,30
55825155,24145588,2252
55825155,1387833768,1679
55825155,175209716,570
55825155,630535175,1930
55825155,939694364,1258
55825155,1345482337,3052
55825155,29850085,28
55825155,207651446,1846
55825155,1383734040,0
55825155,42288007,965
55825155,473083007,436
55825155,1376368105,28
55825155,902443699,2693
55825155,54725239,4279
55825155,159296333,350
55825155,235903414,590
55825155,377955550,3489
55825155,111654545,650
55825155,15679450,4760
55825155,1171019516,1149
55825155,1017453535,172
55825155,400664417,67
55825155,76846603,166
55825155,1319283140,2248
55825155,1360984638,45
55825155,301194971,1451
55825155,1110313232,80
55825155,806015768,1011
55825155,15818970,559
55825155,28388505,95
55825155,418586597,1379
55825155,23478772,990
55825155,1065703423,121
55825155,762305606,3489
55825155,565673618,1775
55825155,93481838,191
55825155,37193704,909
55825155,1263418729,8479
55825155,602235892,45
55825155,985198807,289
55825155,181819703,322
55825155,1358170872,42
55825155,1200944912,0
55825155,221112485,100
55825155,103178240,217
55825155,107559220,3639
55825155,18173034,725
55825155,21283508,29992
55825155,1205326826,236
55825155,30021011,1558
55825155,19242533,477
55825155,401687806,739
55825155,1343113616,162
55825155,1280319229,909
55825155,17009616,1289
55825155,1330005842,3
55825155,51218778,13400
55825155,1313129124,11
55825155,51244293,453
55825155,28708910,1329
55825155,25696814,3811
55825155,236528915,855
55825155,389805347,8656
55825155,134248275,793
55825155,1334468060,12
55825155,26139734,3279
55825155,41685055,1386
55825155,50176685,670
55825155,1267010442,0
55825155,928415617,833
55825155,716671531,213
55825155,7306762,737
55825155,295372270,1500
55825155,1223608278,0
55825155,286404826,14058
55825155,593930620,434
55825155,155455219,1285
55825155,1290249140,14
55825155,1117815674,89
55825155,1060377360,23
55825155,37133179,286
55825155,757148252,6
55825155,219164998,342
55825155,1052864756,0
55825155,366069678,24
55825155,453872941,691
56232036,23847960,686
56232036,17849944,153
56232036,22716009,20
56232036,18654658,523
56232036,777158978862284800,70
56232036,199777569,2514
56232036,2812852233,237
56232036,25114239,242
56232036,59974389,231
56232036,1951837430,179
56232036,54188653,306
56232036,808239835068715008,50
56232036,148785508,2113
56232036,4366411942,183
56232036,62737122,772
56232036,234810003,92
56232036,896833208913862656,9
56232036,322851412,540
56232036,36771147,50
56232036,58770203,313
56232036,1171913936205045761,2
56232036,1219731110,147
56232036,767495120069328897,115
56232036,207309762,16
56232036,712645338,255
56232036,4828241698,52
56232036,139726526,75
56232036,114517074,293
56232036,2510215220,507
56232036,3021235211,409
56232036,10850192,6064
56232036,90368802,345
56232036,107122128,192
56232036,98955572,15434
56232036,17537057,845
56232036,258730549,477
56232036,15676492,14
56232036,14342661,1009
56232036,48497136,4153
56232036,89183429,14530
56232036,19977449,256
56232036,38170974,284
56232036,54502344,684
56232036,2650413864,9
56232036,605511043,467
56232036,212332850,1875
56232036,249090055,71
56232036,349714440,1227
56232036,726272329865527296,241
56232036,1308486413562908676,22
56232036,25029495,461
56232036,1893209527,239
56232036,33967528,3048
56232036,120190185,20
56232036,93022547,1282
56232036,40521252,76
56232036,3963341182,122
56232036,517700642,548
56232036,18344053,1859
56232036,210237635,672
56232036,4821407182,67
56232036,4156595292,7
56232036,2397115412,563
56232036,4927719724,192
56232036,4104960311,337
56232036,2666749886,56
56232036,1563380258,276
56232036,1955411096,310
56232036,1592796290,5520
56232036,507282756,775
56232036,709791996584534016,109
56232036,19405774,2340
56232036,85874860,1665
56232036,3207393550,809
56232036,4220214887,123
56232036,2374035896,198
56232036,1923089324,1479
56232036,3369070138,2408
56232036,3406082793,358
56232036,15392221,52
56232036,2561091,131
56232036,16451028,230
56232036,17884125,69
56232036,1690412382,41
56232036,23585685,201
56232036,16631801,112
56232036,19889294,62
56232036,16631331,854
56232036,25535042,17
56232036,16632219,3733
56232036,395388847,43
56232036,94081671,0
56232036,26276346,944
56232036,15391813,12248
56232036,21783395,371
56232036,17163446,58
56232036,14758257,9840
56232036,8665572,8849
56232036,498086098,67
56232036,6467332,121
56232036,1225696320,235
56232036,103065157,385
56232036,14700117,3513
56232036,7111412,2498
56232036,16973333,641
56232036,568142259,9220
56232036,715985188,1
56232036,218342185,2432
56232036,259903465,569
56232036,23699191,617
56232036,370405880,32
56232036,24537779,4017
56232036,2498848159,4187
56232036,902334967,652
56232036,125304763,4883
56232036,157775633,1518
56232036,102128505,464
56232036,123379776,106
56232036,3119100003,544
56232036,533072027,2040
56232036,534605148,724
56232036,25734246,1006
56232036,22239923,2321
56232036,17082848,796
56232036,2164050730,269
56232036,3063736612,510
56232036,450131592,21374
56232036,60673341,4673
56232036,489758148,3448
56232036,191431067,4980
56232036,24727891,151830
56232036,20678384,18931
56232036,814882453,1597
56232036,89214789,120
56232036,134755322,628
56232036,75524372,0
56232036,219628194,470
56232036,408616298,13667
56232036,41591452,13727
56232036,20146958,374
56232036,905667565,282
56232036,15930834,2011
56232036,19903963,3392
56232036,2474095747,91
56232036,20389726,1504
56232036,1072516406,53
56232036,109550320,348
56232036,60313781,614
56232036,466471729,297
56232036,448150068,325
56232036,388516557,15
56232036,1269571944,189
56232036,1543689638,185
56232036,40066856,158
56232036,389042008,384
56232036,161008591,420
56232036,93690295,472
56232036,25177098,1150
56232036,1029077250,834
56232036,66967746,804
56232036,2386673545,6410
56232036,1148701339,1608
56232036,2332076462,10648
56232036,442905943,2147
56232036,1394553300,618
56232036,321879434,621
56232036,29677124,2817
56232036,240697503,961
56232036,1484672190,473
56232036,402180868,214
56232036,85561011,1510
56232036,426778162,943
56232036,1371666482,2100
56232036,454967827,2293
56232036,455844193,4051
56232036,19389583,311
56232036,238959111,761
56232036,45541231,2118
56232036,1613097332,10
56232036,37747130,300
56232036,135511790,493
56232036,989648809,25
56232036,175326500,1409
56232036,310465178,220
56232036,38733955,143
56232036,309820570,299
56232036,607200797,22
56232036,590805189,62
56232036,301218235,119
56232036,884025936,1704
56232036,7117212,140302
56232036,467566846,129
56232036,2226377443,1160
56232036,2316627153,2
56232036,2190734808,1
56232036,118988056,462
56232036,59847913,1043
56232036,1068121346,1673
56232036,916744369,9314
56232036,1286168509,546
56232036,234428224,1218
56232036,1886573965,119
56232036,2911111,3849
56232036,236350834,45
56232036,48093153,3
56232036,837602534,99
56232036,29268463,237
56232036,74974943,2227
56232036,47319664,107
56232036,16683739,1985
56232036,22595388,441
56232036,1662646056,1342
56232036,478141087,502
56232036,1484596424,413
56232036,1105068114,98
56232036,403023068,5559
56232036,145066863,53
56232036,561518048,291
56232036,525802175,465
56232036,38142380,863
56232036,190706154,297
56232036,269731563,444
56232036,609473072,12
56232036,1181400414,58
56232036,63253045,944
56232036,40908929,566
56232036,26895879,7416
56232036,40760199,551
56232036,23135183,130
56232036,52792341,523
56232036,33875003,937
56232036,19529288,754
56232036,23420231,122
56232036,17390183,763
56232036,183201869,68
56232036,317373303,594
56232036,34579325,3303
56232036,169911094,235
56232036,1425584185,216
56232036,23050743,2906
56232036,66985184,1440
56232036,22077673,370
56232036,19333967,573
56232036,29946494,329
56232036,1408057508,11
56232036,215350540,40
56232036,16000632,439
56232036,86945178,915
56232036,572691752,0
56232036,121149217,621
56232036,54239250,258
56232036,55276149,519
56232036,33563975,2305
